,DEPARTAMENTO,ID DEPATAMENTO,MUNICIPIO
549,CAUCA,19,TIMBIQUÍ
550,CAUCA,19,TIMBIQUÍ
551,CHOCÓ,27,ACANDÍ
552,CHOCÓ,27,ALTO BAUDÓ (PIE DE PATO)
553,CHOCÓ,27,BAHÍA SOLANO (MUTIS)
554,CHOCÓ,27,BAHÍA SOLANO (MUTIS)
555,CHOCÓ,27,BAHÍA SOLANO (MUTIS)
556,CHOCÓ,27,BAJO BAUDÓ (PIZARRO)
557,CHOCÓ,27,BOJAYÁ (BELLAVISTA)
558,CHOCÓ,27,BOJAYÁ (BELLAVISTA)
559,CHOCÓ,27,BOJAYÁ (BELLAVISTA)
560,CHOCÓ,27,EL LITORAL DEL SAN JUAN
561,CHOCÓ,27,MEDIO ATRATO (BETÉ)
562,CHOCÓ,27,NUQUÍ
563,CHOCÓ,27,NUQUÍ
564,CHOCÓ,27,SIPÍ
565,CHOCÓ,27,UNGUÍA
566,CHOCÓ,27,UNGUÍA
567,CHOCÓ,27,UNGUÍA
568,GUAINÍA,94,BARRANCOMINAS
569,GUAINÍA,94,INÍRIDA
570,LA GUAJIRA,44,URIBIA
571,MAGDALENA,47,CIÉNAGA
572,META,50,MAPIRIPÁN
573,NARIÑO,52,EL CHARCO
574,NARIÑO,52,EL CHARCO
575,NARIÑO,52,EL CHARCO
576,NARIÑO,52,EL CHARCO
577,NARIÑO,52,LA TOLA
578,NARIÑO,52,LA TOLA
579,NARIÑO,52,LA TOLA
580,NARIÑO,52,LA TOLA
581,NARIÑO,52,OLAYA HERRERA
582,NARIÑO,52,OLAYA HERRERA
583,NARIÑO,52,SAN ANDRÉS DE TUMACO
584,NARIÑO,52,SAN ANDRÉS DE TUMACO
585,NARIÑO,52,SAN ANDRÉS DE TUMACO
586,NARIÑO,52,SAN ANDRÉS DE TUMACO
587,NARIÑO,52,SAN ANDRÉS DE TUMACO
588,NARIÑO,52,SAN ANDRÉS DE TUMACO
589,NARIÑO,52,SAN ANDRÉS DE TUMACO
590,NARIÑO,52,SANTA BÁRBARA (ISCUANDÉ)
591,NARIÑO,52,SANTA BÁRBARA (ISCUANDÉ)
592,PUTUMAYO,86,PUERTO LEGUÍZAMO
593,PUTUMAYO,86,PUERTO LEGUÍZAMO
594,VALLE DEL CAUCA,76,BUENAVENTURA
595,VALLE DEL CAUCA,76,BUENAVENTURA
596,VAUPÉS,97,CARURÚ
597,VAUPÉS,97,MITÚ
598,VAUPÉS,97,TARAIRA
599,VICHADA,99,CUMARIBO
600,VICHADA,99,LA PRIMAVERA
601,VICHADA,99,PUERTO CARREÑO
602,VICHADA,99,PUERTO CARREÑO
603,VICHADA,99,SANTA ROSALÍA
604,AMAZONAS,91,LETICIA
605,AMAZONAS,91,PUERTO NARIÑO
606,AMAZONAS,91,TARAPACÁ (ANM)
607,ANTIOQUIA,5,VIGÍA DEL FUERTE
608,ANTIOQUIA,5,VIGÍA DEL FUERTE
609,ANTIOQUIA,5,VIGÍA DEL FUERTE
610,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88,PROVIDENCIA
611,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88,SAN ANDRÉS
612,BOLÍVAR,13,CARTAGENA DE INDIAS
613,BOLÍVAR,13,CARTAGENA DE INDIAS
614,CAQUETÁ,18,CARTAGENA DEL CHAIRÁ
615,CAQUETÁ,18,SAN VICENTE DEL CAGUÁN
616,CAQUETÁ,18,SAN VICENTE DEL CAGUÁN
617,CASANARE,85,TRINIDAD
618,CAUCA,19,GUAPI
619,CAUCA,19,GUAPI
620,CAUCA,19,LÓPEZ DE MICAY
621,CAUCA,19,LÓPEZ DE MICAY
622,CAUCA,19,LÓPEZ DE MICAY
623,CAUCA,19,LÓPEZ DE MICAY
624,CAUCA,19,TIMBIQUÍ
625,CAUCA,19,TIMBIQUÍ
626,CAUCA,19,TIMBIQUÍ
627,CAUCA,19,TIMBIQUÍ
628,CAUCA,19,TIMBIQUÍ
629,CAUCA,19,TIMBIQUÍ
630,CHOCÓ,27,ACANDÍ
631,CHOCÓ,27,ACANDÍ
632,CHOCÓ,27,ALTO BAUDÓ (PIE DE PATO)
633,CHOCÓ,27,BAHÍA SOLANO (MUTIS)
634,CHOCÓ,27,BAHÍA SOLANO (MUTIS)
635,CHOCÓ,27,BAHÍA SOLANO (MUTIS)
636,CHOCÓ,27,BAJO BAUDÓ (PIZARRO)
637,CHOCÓ,27,BOJAYÁ (BELLAVISTA)
638,CHOCÓ,27,BOJAYÁ (BELLAVISTA)
639,CHOCÓ,27,BOJAYÁ (BELLAVISTA)
640,CHOCÓ,27,EL LITORAL DEL SAN JUAN
641,CHOCÓ,27,MEDIO ATRATO (BETÉ)
642,CHOCÓ,27,NUQUÍ
643,CHOCÓ,27,NUQUÍ
644,CHOCÓ,27,SIPÍ
645,CHOCÓ,27,UNGUÍA
646,CHOCÓ,27,UNGUÍA
647,CHOCÓ,27,UNGUÍA
648,GUAINÍA,94,BARRANCOMINAS
649,GUAINÍA,94,INÍRIDA
650,LA GUAJIRA,44,URIBIA
651,MAGDALENA,47,CIÉNAGA
652,META,50,MAPIRIPÁN
653,NARIÑO,52,EL CHARCO
654,NARIÑO,52,EL CHARCO
655,NARIÑO,52,EL CHARCO
656,NARIÑO,52,EL CHARCO
657,NARIÑO,52,LA TOLA
658,NARIÑO,52,LA TOLA
659,NARIÑO,52,LA TOLA
660,NARIÑO,52,LA TOLA
661,NARIÑO,52,OLAYA HERRERA
662,NARIÑO,52,OLAYA HERRERA
663,NARIÑO,52,SAN ANDRÉS DE TUMACO
664,NARIÑO,52,SAN ANDRÉS DE TUMACO
665,NARIÑO,52,SAN ANDRÉS DE TUMACO
666,NARIÑO,52,SAN ANDRÉS DE TUMACO
667,AMAZONAS,91,LETICIA
668,NARIÑO,52,SAN ANDRÉS DE TUMACO
669,NARIÑO,52,SAN ANDRÉS DE TUMACO
670,NARIÑO,52,SAN ANDRÉS DE TUMACO
671,NARIÑO,52,SANTA BÁRBARA (ISCUANDÉ)
672,NARIÑO,52,SANTA BÁRBARA (ISCUANDÉ)
673,PUTUMAYO,86,PUERTO LEGUÍZAMO
674,PUTUMAYO,86,PUERTO LEGUÍZAMO
675,VALLE DEL CAUCA,76,BUENAVENTURA
676,VALLE DEL CAUCA,76,BUENAVENTURA
677,VAUPÉS,97,CARURÚ
678,VAUPÉS,97,MITÚ
679,VAUPÉS,97,TARAIRA
680,VICHADA,99,CUMARIBO
681,VICHADA,99,LA PRIMAVERA
682,VICHADA,99,PUERTO CARREÑO
683,VICHADA,99,PUERTO CARREÑO
684,VICHADA,99,SANTA ROSALÍA
685,AMAZONAS,91,PUERTO NARIÑO
686,AMAZONAS,91,TARAPACÁ (ANM)
687,ANTIOQUIA,5,VIGÍA DEL FUERTE
688,ANTIOQUIA,5,VIGÍA DEL FUERTE
689,ANTIOQUIA,5,VIGÍA DEL FUERTE
690,BOLÍVAR,13,CARTAGENA DE INDIAS
691,CAQUETÁ,18,CARTAGENA DEL CHAIRÁ
692,CAQUETÁ,18,SAN VICENTE DEL CAGUÁN
693,CAQUETÁ,18,SAN VICENTE DEL CAGUÁN
694,CASANARE,85,TRINIDAD
695,CAUCA,19,GUAPI
696,CAUCA,19,GUAPI
697,CAUCA,19,LÓPEZ DE MICAY
698,CAUCA,19,LÓPEZ DE MICAY
699,CAUCA,19,LÓPEZ DE MICAY
700,CAUCA,19,LÓPEZ DE MICAY
701,CAUCA,19,LÓPEZ DE MICAY
702,CAUCA,19,LÓPEZ DE MICAY
703,CAUCA,19,TIMBIQUÍ
704,CAUCA,19,TIMBIQUÍ
705,CAUCA,19,TIMBIQUÍ
706,CAUCA,19,TIMBIQUÍ
707,CAUCA,19,TIMBIQUÍ
708,CAUCA,19,TIMBIQUÍ
709,CHOCÓ,27,ACANDÍ
710,CHOCÓ,27,ALTO BAUDÓ (PIE DE PATO)
711,CHOCÓ,27,BAHÍA SOLANO (MUTIS)
712,CHOCÓ,27,BAHÍA SOLANO (MUTIS)
713,CHOCÓ,27,BAHÍA SOLANO (MUTIS)
714,CHOCÓ,27,BAJO BAUDÓ (PIZARRO)
715,CHOCÓ,27,BOJAYÁ (BELLAVISTA)
716,CHOCÓ,27,BOJAYÁ (BELLAVISTA)
717,CHOCÓ,27,BOJAYÁ (BELLAVISTA)
718,CHOCÓ,27,BOJAYÁ (BELLAVISTA)
719,CHOCÓ,27,EL LITORAL DEL SAN JUAN
720,CHOCÓ,27,MEDIO ATRATO (BETÉ)
721,CHOCÓ,27,NUQUÍ
722,CHOCÓ,27,NUQUÍ
723,CHOCÓ,27,QUIBDÓ
724,CHOCÓ,27,SIPÍ
725,CHOCÓ,27,UNGUÍA
726,CHOCÓ,27,UNGUÍA
727,CHOCÓ,27,UNGUÍA
728,GUAINÍA,94,BARRANCOMINAS
729,GUAINÍA,94,INÍRIDA
730,GUAVIARE,95,MIRAFLORES
731,LA GUAJIRA,44,URIBIA
732,MAGDALENA,47,CIÉNAGA
733,META,50,MAPIRIPÁN
734,NARIÑO,52,EL CHARCO
735,NARIÑO,52,EL CHARCO
736,NARIÑO,52,EL CHARCO
737,NARIÑO,52,LA TOLA
738,NARIÑO,52,LA TOLA
739,NARIÑO,52,LA TOLA
740,NARIÑO,52,LA TOLA
741,NARIÑO,52,OLAYA HERRERA
742,NARIÑO,52,OLAYA HERRERA
743,NARIÑO,52,SAN ANDRÉS DE TUMACO
744,NARIÑO,52,SAN ANDRÉS DE TUMACO
745,NARIÑO,52,SAN ANDRÉS DE TUMACO
746,NARIÑO,52,SAN ANDRÉS DE TUMACO
747,NARIÑO,52,SAN ANDRÉS DE TUMACO
748,NARIÑO,52,SAN ANDRÉS DE TUMACO
749,NARIÑO,52,SAN ANDRÉS DE TUMACO
750,NARIÑO,52,SANTA BÁRBARA (ISCUANDÉ)
751,PUTUMAYO,86,PUERTO LEGUÍZAMO
752,VALLE DEL CAUCA,76,BUENAVENTURA
753,VALLE DEL CAUCA,76,BUENAVENTURA
754,VAUPÉS,97,CARURÚ
755,VAUPÉS,97,MITÚ
756,VAUPÉS,97,TARAIRA
757,VICHADA,99,CUMARIBO
758,VICHADA,99,LA PRIMAVERA
759,VICHADA,99,PUERTO CARREÑO
760,VICHADA,99,PUERTO CARREÑO
761,VICHADA,99,SANTA ROSALÍA
762,AMAZONAS,91,PUERTO NARIÑO
763,AMAZONAS,91,TARAPACÁ (ANM)
764,ANTIOQUIA,5,VIGÍA DEL FUERTE
765,ANTIOQUIA,5,VIGÍA DEL FUERTE
766,ANTIOQUIA,5,VIGÍA DEL FUERTE
767,BOLÍVAR,13,CARTAGENA DE INDIAS
768,CAQUETÁ,18,CARTAGENA DEL CHAIRÁ
769,CAQUETÁ,18,SAN VICENTE DEL CAGUÁN
770,CAQUETÁ,18,SAN VICENTE DEL CAGUÁN
771,CASANARE,85,TRINIDAD
772,CAUCA,19,GUAPI
773,CAUCA,19,GUAPI
774,CAUCA,19,LÓPEZ DE MICAY
775,CAUCA,19,LÓPEZ DE MICAY
776,CAUCA,19,LÓPEZ DE MICAY
777,CAUCA,19,LÓPEZ DE MICAY
778,CAUCA,19,LÓPEZ DE MICAY
779,CAUCA,19,LÓPEZ DE MICAY
780,CAUCA,19,TIMBIQUÍ
781,CAUCA,19,TIMBIQUÍ
782,CAUCA,19,TIMBIQUÍ
783,CAUCA,19,TIMBIQUÍ
784,CAUCA,19,TIMBIQUÍ
785,CAUCA,19,TIMBIQUÍ
786,CHOCÓ,27,ACANDÍ
787,CHOCÓ,27,ACANDÍ
788,CHOCÓ,27,ACANDÍ
789,CHOCÓ,27,ALTO BAUDÓ (PIE DE PATO)
790,CHOCÓ,27,BAHÍA SOLANO (MUTIS)
791,CHOCÓ,27,BAHÍA SOLANO (MUTIS)
792,CHOCÓ,27,BAJO BAUDÓ (PIZARRO)
793,CHOCÓ,27,BOJAYÁ (BELLAVISTA)
794,CHOCÓ,27,BOJAYÁ (BELLAVISTA)
795,CHOCÓ,27,BOJAYÁ (BELLAVISTA)
796,CHOCÓ,27,BOJAYÁ (BELLAVISTA)
797,CHOCÓ,27,EL LITORAL DEL SAN JUAN
798,CHOCÓ,27,JURADÓ
799,CHOCÓ,27,MEDIO ATRATO (BETÉ)
800,CHOCÓ,27,NUQUÍ
801,CHOCÓ,27,NUQUÍ
802,CHOCÓ,27,SIPÍ
803,CHOCÓ,27,UNGUÍA
804,CHOCÓ,27,UNGUÍA
805,CHOCÓ,27,UNGUÍA
806,GUAINÍA,94,BARRANCOMINAS
807,GUAINÍA,94,INÍRIDA
808,GUAVIARE,95,MIRAFLORES
809,LA GUAJIRA,44,URIBIA
810,MAGDALENA,47,CIÉNAGA
811,META,50,MAPIRIPÁN
812,NARIÑO,52,EL CHARCO
813,NARIÑO,52,EL CHARCO
814,NARIÑO,52,EL CHARCO
815,NARIÑO,52,EL CHARCO
816,NARIÑO,52,FRANCISCO PIZARRO
817,NARIÑO,52,LA TOLA
818,NARIÑO,52,LA TOLA
819,NARIÑO,52,LA TOLA
820,NARIÑO,52,LA TOLA
821,NARIÑO,52,MOSQUERA
822,NARIÑO,52,OLAYA HERRERA
823,NARIÑO,52,OLAYA HERRERA
824,NARIÑO,52,SAN ANDRÉS DE TUMACO
825,NARIÑO,52,SAN ANDRÉS DE TUMACO
826,NARIÑO,52,SAN ANDRÉS DE TUMACO
827,NARIÑO,52,SAN ANDRÉS DE TUMACO
828,NARIÑO,52,SAN ANDRÉS DE TUMACO
829,NARIÑO,52,SAN ANDRÉS DE TUMACO
830,NARIÑO,52,SAN ANDRÉS DE TUMACO
831,NARIÑO,52,SAN ANDRÉS DE TUMACO
832,NARIÑO,52,SANTA BÁRBARA (ISCUANDÉ)
833,NARIÑO,52,SANTA BÁRBARA (ISCUANDÉ)
834,PUTUMAYO,86,PUERTO LEGUÍZAMO
835,VALLE DEL CAUCA,76,BUENAVENTURA
836,VALLE DEL CAUCA,76,BUENAVENTURA
837,VAUPÉS,97,CARURÚ
838,VAUPÉS,97,MITÚ
839,VAUPÉS,97,TARAIRA
840,VICHADA,99,CUMARIBO
841,VICHADA,99,PUERTO CARREÑO
842,VICHADA,99,PUERTO CARREÑO
843,VICHADA,99,SANTA ROSALÍA
844,AMAZONAS,91,LETICIA
845,AMAZONAS,91,PUERTO NARIÑO
846,AMAZONAS,91,TARAPACÁ (ANM)
847,ANTIOQUIA,5,VIGÍA DEL FUERTE
848,ANTIOQUIA,5,VIGÍA DEL FUERTE
849,ANTIOQUIA,5,VIGÍA DEL FUERTE
850,BOLÍVAR,13,CARTAGENA DE INDIAS
851,CAQUETÁ,18,CARTAGENA DEL CHAIRÁ
852,CAQUETÁ,18,CARTAGENA DEL CHAIRÁ
853,CAQUETÁ,18,SAN VICENTE DEL CAGUÁN
854,CAQUETÁ,18,SAN VICENTE DEL CAGUÁN
855,CAQUETÁ,18,SAN VICENTE DEL CAGUÁN
856,CASANARE,85,TRINIDAD
857,CAUCA,19,GUAPI
858,CAUCA,19,GUAPI
859,CAUCA,19,LÓPEZ DE MICAY
860,CAUCA,19,LÓPEZ DE MICAY
861,CAUCA,19,LÓPEZ DE MICAY
862,CAUCA,19,LÓPEZ DE MICAY
863,CAUCA,19,LÓPEZ DE MICAY
864,CAUCA,19,LÓPEZ DE MICAY
865,CAUCA,19,TIMBIQUÍ
866,CAUCA,19,TIMBIQUÍ
867,CAUCA,19,TIMBIQUÍ
868,CAUCA,19,TIMBIQUÍ
869,CAUCA,19,TIMBIQUÍ
870,CHOCÓ,27,ACANDÍ
871,CHOCÓ,27,ACANDÍ
872,CHOCÓ,27,ACANDÍ
873,CHOCÓ,27,ACANDÍ
874,CHOCÓ,27,ALTO BAUDÓ (PIE DE PATO)
875,CHOCÓ,27,BAHÍA SOLANO (MUTIS)
876,CHOCÓ,27,BAHÍA SOLANO (MUTIS)
877,CHOCÓ,27,BAJO BAUDÓ (PIZARRO)
878,CHOCÓ,27,BAJO BAUDÓ (PIZARRO)
879,CHOCÓ,27,BOJAYÁ (BELLAVISTA)
880,CHOCÓ,27,BOJAYÁ (BELLAVISTA)
881,CHOCÓ,27,BOJAYÁ (BELLAVISTA)
882,CHOCÓ,27,BOJAYÁ (BELLAVISTA)
883,CHOCÓ,27,EL LITORAL DEL SAN JUAN
884,CHOCÓ,27,JURADÓ
885,CHOCÓ,27,MEDIO ATRATO (BETÉ)
886,CHOCÓ,27,NUQUÍ
887,CHOCÓ,27,NUQUÍ
888,CHOCÓ,27,NUQUÍ
889,CHOCÓ,27,UNGUÍA
890,CHOCÓ,27,UNGUÍA
891,GUAINÍA,94,BARRANCOMINAS
892,GUAINÍA,94,INÍRIDA
893,GUAVIARE,95,MIRAFLORES
894,LA GUAJIRA,44,URIBIA
895,MAGDALENA,47,CIÉNAGA
896,META,50,MAPIRIPÁN
897,NARIÑO,52,EL CHARCO
898,NARIÑO,52,EL CHARCO
899,NARIÑO,52,EL CHARCO
900,NARIÑO,52,EL CHARCO
901,NARIÑO,52,FRANCISCO PIZARRO
902,NARIÑO,52,LA TOLA
903,NARIÑO,52,LA TOLA
904,NARIÑO,52,LA TOLA
905,NARIÑO,52,OLAYA HERRERA
906,NARIÑO,52,OLAYA HERRERA
907,NARIÑO,52,SAN ANDRÉS DE TUMACO
908,NARIÑO,52,SAN ANDRÉS DE TUMACO
909,NARIÑO,52,SAN ANDRÉS DE TUMACO
910,NARIÑO,52,SAN ANDRÉS DE TUMACO
911,NARIÑO,52,SAN ANDRÉS DE TUMACO
912,NARIÑO,52,SAN ANDRÉS DE TUMACO
913,NARIÑO,52,SAN ANDRÉS DE TUMACO
914,NARIÑO,52,SANTA BÁRBARA (ISCUANDÉ)
915,NARIÑO,52,SANTA BÁRBARA (ISCUANDÉ)
916,PUTUMAYO,86,PUERTO LEGUÍZAMO
917,PUTUMAYO,86,PUERTO LEGUÍZAMO
918,VALLE DEL CAUCA,76,BUENAVENTURA
919,VALLE DEL CAUCA,76,BUENAVENTURA
920,VAUPÉS,97,CARURÚ
921,VAUPÉS,97,MITÚ
922,VAUPÉS,97,TARAIRA
923,VICHADA,99,CUMARIBO
924,VICHADA,99,LA PRIMAVERA
925,VICHADA,99,PUERTO CARREÑO
926,VICHADA,99,PUERTO CARREÑO
927,VICHADA,99,SANTA ROSALÍA
928,AMAZONAS,91,LETICIA
929,AMAZONAS,91,PUERTO NARIÑO
930,ANTIOQUIA,5,VIGÍA DEL FUERTE
931,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88,SAN ANDRÉS
932,BOLÍVAR,13,CARTAGENA DE INDIAS
933,CAQUETÁ,18,CARTAGENA DEL CHAIRÁ
934,CAQUETÁ,18,SAN VICENTE DEL CAGUÁN
935,CAQUETÁ,18,SAN VICENTE DEL CAGUÁN
936,CAQUETÁ,18,SAN VICENTE DEL CAGUÁN
937,CASANARE,85,TRINIDAD
938,CAUCA,19,GUAPI
939,CAUCA,19,GUAPI
940,CAUCA,19,LÓPEZ DE MICAY
941,CAUCA,19,LÓPEZ DE MICAY
942,CAUCA,19,LÓPEZ DE MICAY
943,CAUCA,19,LÓPEZ DE MICAY
944,CAUCA,19,TIMBIQUÍ
945,CAUCA,19,TIMBIQUÍ
946,CAUCA,19,TIMBIQUÍ
947,CAUCA,19,TIMBIQUÍ
948,CAUCA,19,TIMBIQUÍ
949,CHOCÓ,27,ACANDÍ
950,CHOCÓ,27,ACANDÍ
951,CHOCÓ,27,ALTO BAUDÓ (PIE DE PATO)
952,CHOCÓ,27,BAHÍA SOLANO (MUTIS)
953,CHOCÓ,27,BAHÍA SOLANO (MUTIS)
954,CHOCÓ,27,BAHÍA SOLANO (MUTIS)
955,CHOCÓ,27,BAJO BAUDÓ (PIZARRO)
956,CHOCÓ,27,BAJO BAUDÓ (PIZARRO)
957,CHOCÓ,27,BOJAYÁ (BELLAVISTA)
958,CHOCÓ,27,BOJAYÁ (BELLAVISTA)
959,CHOCÓ,27,BOJAYÁ (BELLAVISTA)
960,CHOCÓ,27,BOJAYÁ (BELLAVISTA)
961,CHOCÓ,27,JURADÓ
962,CHOCÓ,27,MEDIO ATRATO (BETÉ)
963,CHOCÓ,27,NUQUÍ
964,CHOCÓ,27,NUQUÍ
965,CHOCÓ,27,NUQUÍ
966,CHOCÓ,27,NUQUÍ
967,CHOCÓ,27,UNGUÍA
968,GUAINÍA,94,BARRANCOMINAS
969,GUAINÍA,94,INÍRIDA
970,GUAVIARE,95,MIRAFLORES
971,LA GUAJIRA,44,URIBIA
972,MAGDALENA,47,CIÉNAGA
973,META,50,MAPIRIPÁN
974,NARIÑO,52,EL CHARCO
975,NARIÑO,52,EL CHARCO
976,NARIÑO,52,EL CHARCO
977,NARIÑO,52,LA TOLA
978,NARIÑO,52,LA TOLA
979,NARIÑO,52,LA TOLA
980,NARIÑO,52,MOSQUERA
981,NARIÑO,52,OLAYA HERRERA
982,NARIÑO,52,SAN ANDRÉS DE TUMACO
983,NARIÑO,52,SAN ANDRÉS DE TUMACO
984,NARIÑO,52,SAN ANDRÉS DE TUMACO
985,NARIÑO,52,SANTA BÁRBARA (ISCUANDÉ)
986,PUTUMAYO,86,PUERTO LEGUÍZAMO
987,VALLE DEL CAUCA,76,BUENAVENTURA
988,VAUPÉS,97,CARURÚ
989,VAUPÉS,97,MITÚ
990,VICHADA,99,CUMARIBO
991,VICHADA,99,LA PRIMAVERA
992,VICHADA,99,PUERTO CARREÑO
993,VICHADA,99,PUERTO CARREÑO
994,AMAZONAS,91,LETICIA
995,AMAZONAS,91,PUERTO NARIÑO
996,AMAZONAS,91,TARAPACÁ (ANM)
997,ANTIOQUIA,5,VIGÍA DEL FUERTE
998,ANTIOQUIA,5,VIGÍA DEL FUERTE
999,ANTIOQUIA,5,VIGÍA DEL FUERTE
1000,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88,SAN ANDRÉS
1001,BOLÍVAR,13,CARTAGENA DE INDIAS
1002,BOLÍVAR,13,CARTAGENA DE INDIAS
1003,CAQUETÁ,18,CARTAGENA DEL CHAIRÁ
1004,CAQUETÁ,18,SAN VICENTE DEL CAGUÁN
1005,CAQUETÁ,18,SAN VICENTE DEL CAGUÁN
1006,CAQUETÁ,18,SAN VICENTE DEL CAGUÁN
1007,CASANARE,85,TRINIDAD
1008,CAUCA,19,GUAPI
1009,CAUCA,19,GUAPI
1010,CAUCA,19,LÓPEZ DE MICAY
1011,CAUCA,19,LÓPEZ DE MICAY
1012,CAUCA,19,LÓPEZ DE MICAY
1013,CAUCA,19,LÓPEZ DE MICAY
1014,CAUCA,19,LÓPEZ DE MICAY
1015,CAUCA,19,TIMBIQUÍ
1016,CAUCA,19,TIMBIQUÍ
1017,CAUCA,19,TIMBIQUÍ
1018,CAUCA,19,TIMBIQUÍ
1019,CAUCA,19,TIMBIQUÍ
1020,CAUCA,19,TIMBIQUÍ
1021,CAUCA,19,TIMBIQUÍ
1022,CHOCÓ,27,ACANDÍ
1023,CHOCÓ,27,ACANDÍ
1024,CHOCÓ,27,ACANDÍ
1025,CHOCÓ,27,ALTO BAUDÓ (PIE DE PATO)
1026,CHOCÓ,27,BAHÍA SOLANO (MUTIS)
1027,CHOCÓ,27,BAHÍA SOLANO (MUTIS)
1028,CHOCÓ,27,BAHÍA SOLANO (MUTIS)
1029,CHOCÓ,27,BAJO BAUDÓ (PIZARRO)
1030,CHOCÓ,27,BAJO BAUDÓ (PIZARRO)
1031,CHOCÓ,27,BOJAYÁ (BELLAVISTA)
1032,CHOCÓ,27,BOJAYÁ (BELLAVISTA)
1033,CHOCÓ,27,BOJAYÁ (BELLAVISTA)
1034,CHOCÓ,27,BOJAYÁ (BELLAVISTA)
1035,CHOCÓ,27,EL LITORAL DEL SAN JUAN
1036,CHOCÓ,27,JURADÓ
1037,CHOCÓ,27,MEDIO ATRATO (BETÉ)
1038,CHOCÓ,27,NUQUÍ
1039,CHOCÓ,27,ACANDÍ
1040,CHOCÓ,27,NUQUÍ
1041,CHOCÓ,27,NUQUÍ
1042,CHOCÓ,27,NUQUÍ
1043,CHOCÓ,27,UNGUÍA
1044,CHOCÓ,27,UNGUÍA
1045,GUAINÍA,94,BARRANCOMINAS
1046,GUAINÍA,94,INÍRIDA
1047,GUAVIARE,95,MIRAFLORES
1048,LA GUAJIRA,44,URIBIA
1049,MAGDALENA,47,CIÉNAGA
1050,META,50,MAPIRIPÁN
1051,NARIÑO,52,EL CHARCO
1052,NARIÑO,52,EL CHARCO
1053,NARIÑO,52,EL CHARCO
1054,NARIÑO,52,FRANCISCO PIZARRO
1055,NARIÑO,52,LA TOLA
1056,NARIÑO,52,LA TOLA
1057,NARIÑO,52,LA TOLA
1058,NARIÑO,52,LA TOLA
1059,NARIÑO,52,MOSQUERA
1060,NARIÑO,52,OLAYA HERRERA
1061,NARIÑO,52,OLAYA HERRERA
1062,NARIÑO,52,SAN ANDRÉS DE TUMACO
1063,NARIÑO,52,SAN ANDRÉS DE TUMACO
1064,NARIÑO,52,SAN ANDRÉS DE TUMACO
1065,NARIÑO,52,SAN ANDRÉS DE TUMACO
1066,NARIÑO,52,SAN ANDRÉS DE TUMACO
1067,NARIÑO,52,SAN ANDRÉS DE TUMACO
1068,NARIÑO,52,SAN ANDRÉS DE TUMACO
1069,NARIÑO,52,SANTA BÁRBARA (ISCUANDÉ)
1070,NARIÑO,52,SANTA BÁRBARA (ISCUANDÉ)
1071,PUTUMAYO,86,PUERTO LEGUÍZAMO
1072,PUTUMAYO,86,PUERTO LEGUÍZAMO
1073,VALLE DEL CAUCA,76,BUENAVENTURA
1074,VALLE DEL CAUCA,76,BUENAVENTURA
1075,VAUPÉS,97,CARURÚ
1076,VAUPÉS,97,MITÚ
1077,VAUPÉS,97,TARAIRA
1078,VICHADA,99,CUMARIBO
1079,VICHADA,99,LA PRIMAVERA
1080,VICHADA,99,PUERTO CARREÑO
1081,VICHADA,99,PUERTO CARREÑO
1082,VICHADA,99,SANTA ROSALÍA
1083,AMAZONAS,91,LETICIA
1084,AMAZONAS,91,PUERTO NARIÑO
1085,AMAZONAS,91,TARAPACÁ (ANM)
1086,ANTIOQUIA,5,VIGÍA DEL FUERTE
1087,ANTIOQUIA,5,VIGÍA DEL FUERTE
1088,ANTIOQUIA,5,VIGÍA DEL FUERTE
1089,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88,SAN ANDRÉS
1090,BOLÍVAR,13,CARTAGENA DE INDIAS
1091,BOLÍVAR,13,CARTAGENA DE INDIAS
1092,CAQUETÁ,18,CARTAGENA DEL CHAIRÁ
1093,CAQUETÁ,18,SAN VICENTE DEL CAGUÁN
1094,CAQUETÁ,18,SAN VICENTE DEL CAGUÁN
1095,CAQUETÁ,18,SAN VICENTE DEL CAGUÁN
1096,CASANARE,85,TRINIDAD
1097,CAUCA,19,GUAPI
1098,CAUCA,19,GUAPI
1099,CAUCA,19,LÓPEZ DE MICAY
1100,CAUCA,19,LÓPEZ DE MICAY
1101,CAUCA,19,LÓPEZ DE MICAY
1102,CAUCA,19,LÓPEZ DE MICAY
1103,CAUCA,19,TIMBIQUÍ
1104,CAUCA,19,TIMBIQUÍ
1105,CAUCA,19,TIMBIQUÍ
1106,CAUCA,19,TIMBIQUÍ
1107,CAUCA,19,TIMBIQUÍ
1108,CAUCA,19,TIMBIQUÍ
1109,CAUCA,19,TIMBIQUÍ
1110,CHOCÓ,27,ACANDÍ
1111,CHOCÓ,27,ACANDÍ
1112,CHOCÓ,27,ACANDÍ
1113,CHOCÓ,27,ALTO BAUDÓ (PIE DE PATO)
